HstNummer;Name mit Ort;Name ohne Ort;Ort;GKZ;Globale ID;Tarifgebiete;MVTT X;MVTT Y;WGS84 X;WGS84 Y
9321;Bad Tölz, G.Patton-Str./Schule;General-Patton-Str./Schule;Bad Tölz;9173112;de:09173:9321;;4469187;868497;47,76108292;11,58754997
9322;Bad Tölz, G.Patton-Str./B13;General-Patton-Str./B13;Bad Tölz;9173112;de:09173:9322;;4468976;868482;47,7612077;11,58473449
9323;Bad Tölz, Am Lettenholz;Am Lettenholz;Bad Tölz;9173112;de:09173:9323;;4468643;868498;47,76104767;11,58029394
9324;Bad Tölz, Kaufland;Kaufland;Bad Tölz;9173112;de:09173:9324;;4467212;869311;47,75366451;11,56126809
9325;Bad Tölz, Moraltpark;Moraltpark;Bad Tölz;9173112;de:09173:9325;;4467267;869521;47,75177863;11,56201742
9326;Bad Tölz, Karwendelsiedl./TÜV;Karwendelsiedlung / TÜV;Bad Tölz;9173112;de:09173:9326;;4467616;869909;47,74830671;11,56670062
9327;Bad Tölz, Kardinal-Wendl-Platz;Kardinal-Wendl-Platz;Bad Tölz;9173112;de:09173:9327;;4467884;869938;47,74805931;11,57027658
9328;Bad Tölz, Oberes Griesfeld;Oberes Griesfeld;Bad Tölz;9173112;de:09173:9328;;4468081;869898;47,74842885;11,57290065
9329;Bad Tölz, Enzianstraße;Enzianstraße;Bad Tölz;9173112;de:09173:9329;;4467833;869669;47,75047608;11,56957657
9330;Bad Tölz, Sonnleitenstraße;Sonnleitenstraße;Bad Tölz;9173112;de:09173:9330;;4467680;869419;47,75271685;11,56751761
9331;Bad Tölz, Kyreinstraße;Kyreinstraße;Bad Tölz;9173112;de:09173:9331;;4466236;868416;47,76166343;11,5481821
9332;Bad Tölz, Chr.-Pabst-Weg;Chr.-Pabst-Weg;Bad Tölz;9173112;de:09173:9332;;4465907;868203;47,76356174;11,54377701
9333;Bad Tölz, Ludwigstr./Tankst.;Ludwigstr. / Tankstelle;Bad Tölz;9173112;de:09173:9333;;4465729;868707;47,75901949;11,54144245
9334;Bad Tölz, Kurhaus;Kurhaus;Bad Tölz;9173112;de:09173:9334;;4465960;868707;47,75903174;11,54452349
9335;Bad Tölz, Buchener Straße;Buchener Straße;Bad Tölz;9173112;de:09173:9335;;4466141;868505;47,760858;11,54692188
9336;Bad Tölz, Kurviertel/Alpamare;Kurviertel/Alpamare;Bad Tölz;9173112;de:09173:9336;;4466350;868671;47,75937601;11,54972246
9337;Bad Tölz, Arzbacher Str./Parkp;Arzbacher Str./Parkplatz;Bad Tölz;9173112;de:09173:9337;;4466600;869033;47,75613331;11,55308478
9338;Bad Tölz, Kolpingstraße;Kolpingstraße;Bad Tölz;9173112;de:09173:9338;;4467945;868811;47,75819826;11,57100684
9339;Bad Tölz, Gaißacher Str./Wina.;Gaißacher Str. / Am Winacker;Bad Tölz;9173112;de:09173:9339;;4468157;869125;47,75538476;11,57385745
9340;Bad Tölz, Lenggrieser Straße;Lenggrieser Straße;Bad Tölz;9173112;de:09173:9340;;4467592;870138;47,74624595;11,56639766
9341;Bad Tölz, Manfredhof;Manfredhof;Bad Tölz;9173112;de:09173:9341;;4466859;869452;47,75237833;11,55657107
9342;Bad Tölz, Arzbacherstr./Morlok;Arzbacher Str./Morlok;Bad Tölz;9173112;de:09173:9342;;4466920;869695;47,750196;11,55740308
9343;Bad Tölz, Forsthaus;Forsthaus;Bad Tölz;9173112;de:09173:9343;;4466206;869466;47,75221849;11,54786365
9344;Bad Tölz, Ev. Kirche;Ev. Kirche;Bad Tölz;9173112;de:09173:9344;;4466236;868906;47,75725653;11,5482202
9349;Steinsäge, Ruh am Bach;Ruh am Bach;Steinsäge;9173145;de:09173:9349;;4465173;869556;47,75135404;11,5340947
9350;Oberfischbach, Bachstraße;Bachstraße;Oberfischbach (TÖL);9173145;de:09173:9350;;4465635;868184;47,76371816;11,5401473
9351;Oberfischbach, Kindergarten;Kindergarten;Oberfischbach (TÖL);9173145;de:09173:9351;;4465461;868303;47,76263861;11,53783577
9355;Wackersberg, Blombergbahn;Blombergbahn;Wackersberg (Kr TÖL);9173145;de:09173:9355;;4463824;869895;47,74823085;11,51613289
9356;Vorderstallau, Cafe Nirwana;Cafe Nirwana;Stallau;9173145;de:09173:9356;;4463287;869885;47,74829041;11,50897114
9357;Hinterstallau, Gh. Wiesweber;Gh. Wiesweber;Wiesweber;9173111;de:09173:9357;;4461930;869827;47,74873329;11,49087048
9358;Hinterstallau;Hinterstallau;Hinterstallau;9173111;de:09173:9358;;4461302;869930;47,74776954;11,48250521
9359;Ostfeld;Ostfeld;Ostfeld (Obb);9173111;de:09173:9359;;4460379;870109;47,7461036;11,4702135
9360;Untersteinbach;Untersteinbach;Untersteinbach/B Hei;9173111;de:09173:9360;;4457318;871957;47,72928808;11,42957853
9361;Ellbach Siedlung;Ellbach Siedlung;Ellbach;9173112;de:09173:9361;;4468777;866515;47,77888868;11,58193859
9362;Ellbach;Ellbach;Ellbach;9173112;de:09173:9362;;4468992;866167;47,78202888;11,58478245
9363;Ellbach, Birkenstraße;Birkenstraße;Ellbach;9173112;de:09173:9363;;4468988;865999;47,78353963;11,58471706
9364;Rain (Bad Tölz);Rain (Bad Tölz);Rain (Bad Tölz);9173112;de:09173:9364;;4468869;864645;47,79571131;11,58303186
9365;Abrain / Hintersberg;Abrain / Hintersberg;Abrain (Kr TÖL);9173112;de:09173:9365;;4468767;864031;47,80122846;11,58162617
9366;Kirchbichl (Kr TÖL), Jägerwirt;Jägerwirt;Kirchbichl (Kr TÖL);9173112;de:09173:9366;;4468270;864234;47,79937842;11,57500674
9367;Schnaitt (Kr TÖL);Schnaitt;Schnaitt (Kr TÖL);9173112;de:09173:9367;;4468109;863537;47,80563902;11,57280636
9368;Au (Dietramszell);Au (Dietramszell);Au (Dietramszell);9173118;de:09173:9368;;4468849;861529;47,82373451;11,58254072
9369;Helfertsried;Helfertsried;Helfertsried;9173118;de:09173:9369;;4468894;860890;47,8294836;11,58309572
9370;Obermühltal;Obermühltal;Obermühlthal;9173118;de:09173:9370;;4469092;859435;47,84257885;11,58563619
9371;Obermühlthal, Maureranger;Maureranger;Obermühlthal;9173118;de:09173:9371;;4469297;859204;47,8446662;11,58835843
9372;Erlach (Dietramszell);Erlach;Erlach/Dietramszell;9173118;de:09173:9372;;4473315;852668;47,90362799;11,64163421
9373;Habichau;Habichau;Habichau;9173118;de:09173:9373;;4468771;861865;47,82070887;11,58152333
9374;Burgern;Burgern;Burger;9173145;de:09173:9374;;4466326;870528;47,74267347;11,54954629
9375;Wackersberg (Kr TÖL), Neuwirt;Neuwirt;Wackersberg (Kr TÖL);9173145;de:09173:9375;;4466137;871158;47,73699753;11,54707531
9376;Wackersberg (Kr TÖL), Altwirt;Altwirt;Wackersberg (Kr TÖL);9173145;de:09173:9376;;4466094;871492;47,73399137;11,54652807
9377;Höfen (Wackersberg), Schule;Schule;Höfen (Wackersberg);9173145;de:09173:9377;;4466024;872308;47,72664882;11,54565862
9378;Steinbach (Wackersberg), MAN;MAN;Steinbach/Wackersbg.;9173145;de:09173:9378;;4466181;873125;47,71930919;11,54781487
9379;Steinbach (Wackersberg) Brücke;Brücke;Steinbach/Wackersbg.;9173145;de:09173:9379;;4466735;873312;47,71765618;11,55521271
9380;Steinbach (Wackersberg), Gwg.;Gewerbegebiet;Steinbach/Wackersbg.;9173145;de:09173:9380;;4466887;873096;47,71960665;11,55722202
9381;Wackersberg (Kr TÖL) Haus Wolf;Haus Wolf;Wackersberg (Kr TÖL);9173145;de:09173:9381;;4466685;872703;47,72313079;11,55449972
9382;Wackersberg(Kr TÖL) Haus Busch;Haus Busch;Wackersberg (Kr TÖL);9173145;de:09173:9382;;4466768;872219;47,72748804;11,55556903
9383;Bibermühle;Bibermühle;Bibermühle;9173145;de:09173:9383;;4466677;871949;47,72991165;11,55433533
9384;Knapp (Obb), Knapphof;Knapphof;Knapp (Obb);9173145;de:09173:9384;;4466951;871014;47,73833489;11,55791679
9385;Bocksleiten;Bocksleiten;Bocksleiten;9173145;de:09173:9385;;4467112;870498;47,74298388;11,56002429
9386;Arzbach (Kr TÖL), Kramerwirt;Kramerwirt;Arzbach (Kr TÖL);9173145;de:09173:9386;;4466784;873793;47,71333271;11,55590246
9387;Arzbach (Kr TÖL), Kirche;Kirche;Arzbach (Kr TÖL);9173145;de:09173:9387;;4466797;874105;47,71052732;11,55609949
9388;Bad Tölz, Höckhstraße;Höckhstraße;Bad Tölz;9173112;de:09173:9388;;4465802;868376;47,76200027;11,54239004
9389;Arzbach (Kr TÖL), Kindergarten;Kindergarten;Arzbach (Kr TÖL);9173145;de:09173:9389;;4466975;873906;47,71232622;11,55845633
9390;Unterzeismering, Gh.Bauerng.;Gh. Bauerngirgl;Unterzeismering;9188141;de:09188:9390;;4445176;853841;47,89129001;11,26543757
9391;Unterzeismering Gröschlstraße;Unterzeismering Gröschlstraße;Unterzeismering;9188141;de:09188:9391;;4445461;853263;47,89651227;11,26917525
9392;Tutzing, Fischerbuchet;Fischerbuchet;Tutzing;9188141;de:09188:9392;;4445080;852770;47,9009133;11,26401758
9393;Kampberg Abzw;Kampberg Abzw;Kampberg;9188141;de:09188:9393;;4443652;853738;47,89208423;11,24504666
9394;Kampberg;Kampberg;Kampberg;9188141;de:09188:9394;;4443261;854654;47,88381221;11,23993895
9395;Diemendorf Abzw.;Diemendorf Abzw.;Diemendorf (Tutzing);9188141;de:09188:9395;;4441575;854809;47,88226701;11,21741975
9396;Wartaweil Schullandheim;Wartaweil Schullandheim;Wartaweil;9188124;de:09188:9396;;4436942;844458;47,97491203;11,15396797
9397;Wartaweil Ökostation;Wartaweil Ökostation;Wartaweil;9188124;de:09188:9397;;4436754;846063;47,96046028;11,15168644
9400;Garmisch-Partenkir.;Garmisch-Partenkir.;Garmisch-Partenkir.;9180117;de:09180:42837;;4432073;898159;47,49148754;11,09714287
9401;Freising, Prechtlstraße;Prechtlstraße;Freising;9178124;de:09178:9401;12,13;4480969;796375;48,41015765;11,7414833
9402;Freising, Jagdstraße;Jagdstraße;Freising;9178124;de:09178:9402;12,13;4483147;798215;48,39367294;11,77097685
9403;Freising, Blumenstraße;Blumenstraße;Freising;9178124;de:09178:9403;12,13;;;;
9404;Freising, Murstraße;Murstraße;Freising;9178124;de:09178:9404;12,13;4482379;797723;48,39807638;11,7605857
9405;Freising, Rabenweg;Rabenweg;Freising;9178124;de:09178:9405;12,13;4481963;798347;48,39245303;11,75499476
9406;Bergen, Inkofener Str. 12;Inkofener Str. 12;Wang (Isar);9178155;de:09178:9406;14,15;4489932;788181;48,4840527;11,86235401
9407;Zolling, Weinmoos/Gewerbeg.;Weinmoos/Gewerbegebiet;Zolling;9178157;de:09178:9407;13;4482652;791736;48,45192406;11,76402394
9408;Freising, Biernerstraße;Biernerstraße;Freising;9178124;de:09178:9408;12,13;4480338;797032;48,40422994;11,73299091
9410;Klais;Klais;Klais;9180122;de:09180:42871;;4442714;899223;47,48294243;11,23847756
9411;Freising, Wettersteinring;Wettersteinring;Freising;9178124;de:09178:9411;12,13;4480462;796371;48,41017807;11,7346348
9412;Freising, Haindlfinger Straße;Haindlfinger Straße;Freising;9178124;de:09178:9412;12,13;4480648;796298;48,4108403;11,73714382
9413;Freising, Forstzentrum;Forstzentrum;Freising;9178124;de:09178:9413;12,13;4479120;797595;48,39912771;11,71656874
9414;Freising, Liesel-Beckmann-Str.;Liesel-Beckmann-Straße;Freising;9178124;de:09178:9414;12,13;4479632;797044;48,40409955;11,72345629
9415;Moosburg, Vitztumstraße;Vitztumstraße;Moosburg an der Isar;9178143;;;;;;
9416;Moosburg, Schlesierstraße;Schlesierstraße;Moosburg an der Isar;9178143;;;;;;
9417;Moosburg, Banatstraße;Banatstraße;Moosburg an der Isar;9178143;;;;;;
9418;Moosburg, Albinstraße;Albinstraße;Moosburg an der Isar;9178143;;;;;;
9419;Moosburg, Isarbrücke;Isarbrücke;Moosburg an der Isar;9178143;;;;;;
9420;Oberau (b Garm.-P.);Oberau (b Garm.-P.);Oberau (b Garm.-P.);9180126;de:09180:42936;;4435333;890659;47,55926956;11,13929735
9421;Volkmannsdorferau, Malerei;Malerei Kieninger;Volkmannsdorferau;9178155;;;;;;
9422;Volkmannsdorferau, Kanalbrücke;Kanalbrücke;Volkmannsdorferau;9178155;;;;;;
9423;Volkmannsdorferau, Abzw. Isarstr.;Abzw. Isarstraße;Volkmannsdorferau;9178155;;;;;;
9424;Volkmannsdorferau, Abzw. Oberausstr.;Abzw. Oberausstraße;Volkmannsdorferau;9178155;;;;;;
9425;Volkmannsdorferau, Abzw. Uppenbornstr.;Abzw. Uppenbornstraße;Volkmannsdorferau;9178155;;;;;;
9426;Volkmannsdorferau, Schützenheim;Schützenheim;Volkmannsdorferau;9178155;;;;;;
9427;Volkmannsdorf, Mühlbach;Mühlbach;Volkmannsdorf(Kr FS);9178155;;;;;;
9428;Volkmannsdorf, Abzw. Thulbach;Abzw. Thulbach;Volkmannsdorf(Kr FS);9178155;;;;;;
9429;Volkmannsdorf, Eichenstraße;Eichenstraße;Volkmannsdorf(Kr FS);9178155;;;;;;
9430;Eschenlohe;Eschenlohe;Eschenlohe (Loisach);9180114;de:09180:42824;;4439042;885976;47,60174429;11,18792496
9431;Volkmannsdorf, Kirchfeld;Kirchfeld;Volkmannsdorf(Kr FS);9178155;;;;;;
9432;Volkmannsdorf, Stöber;Stöber;Volkmannsdorf(Kr FS);9178155;;;;;;
9433;Volkmannsdorf, Alte Schule;Alte Schule;Volkmannsdorf(Kr FS);9178155;;;;;;
9434;Isareck, Gasthaus;Gasthaus;Isareck;9178155;;;;;;
9435;Wang, Schloßbreiten;Schloßbreiten;Wang (Isar);9178155;;;;;;
9436;Wang, Schützenstraße;Schützenstraße;Wang (Isar);9178155;;;;;;
9437;Wang, Landl;Landl;Wang (Isar);9178155;;;;;;
9438;Wang, Ziegelei Kohn;Ziegelei Kohn;Wang (Isar);9178155;;;;;;
9439;Scheckenhofen, Kreisstraße;Kreisstraße;Scheckenhofen;9178142;;;;;;
9440;Ohlstadt;Ohlstadt;Ohlstadt;9180127;de:09180:10007;;4441331;882400;47,63411575;11,2178826
9441;Inzkofen;Inzkofen;Inzkofen;9178155;;;;;;
9442;Thulbach, Ort;Ort;Thulbach;9178155;;;;;;
9443;Edlkofen, Ort;Ort;Edlkofen;9274194;;;;;;
9444;Thal (Kr FS), Thal;Thal;Thal (Kr FS);9178142;;;;;;
9445;Hagsdorf 2;Hagsdorf 2;Hagsdorf (Obb);9178155;;;;;;
9446;Wollersdorf, Kreuzung;Kreuzung;Wollersdorf (Obb);9178142;;;;;;
9447;Pillhofen;Pillhofen;Pillhofen;9178143;;;;;;
9448;Feldkirchen (Kr FS);Feldkirchen (Kr FS);Feldkirchen (Kr FS);9178143;;;;;;
9449;Schlag (Wang);Schlag (Wang);Schlag (Wang);9178155;;;;;;
9450;Murnau;Murnau;Murnau a.Staffelsee;9180124;de:09180:42899;;4439504;877027;47,68226815;11,19283025
9451;Volkmannsdorferau, Gasthaus Gandorfer;Gasthaus Gandorfer;Volkmannsdorferau;9178155;;;;;;
9452;Volkmannsdorferau, Fichtenstraße;Fichtenstraße;Volkmannsdorferau;9178155;;;;;;
9460;Uffing;Uffing;Uffing a Staffelsee;9180134;de:09180:90017;;4436989;872741;47,72057215;11,15871784
9461;Moosburg, Driescherstraße;Driescherstraße;Moosburg an der Isar;9178143;;;;;;
9462;Moosburg, Birkenstraße;Birkenstraße;Moosburg an der Isar;9178143;;;;;;
9463;Moosburg, Sudetenlandstraße;Sudetenlandstraße;Moosburg an der Isar;9178143;;;;;;
9464;Moosburg, Josef-Seliger-Pl.;Josef-Seliger-Platz;Moosburg an der Isar;9178143;;;;;;
9465;Moosburg, Königsbergerstr.;Königsbergerstraße;Moosburg an der Isar;9178143;;;;;;
9466;Moosburg, Stadtwaldstraße;Stadtwaldstraße;Moosburg an der Isar;9178143;;;;;;
9467;Moosburg, Altvaterstraße;Altvaterstraße;Moosburg an der Isar;9178143;;;;;;
9468;Moosburg, Thalbacherstraße 59;Thalbacherstraße 59;Moosburg an der Isar;9178143;;;;;;
9469;Moosburg, Fronängerstraße;Fronängerstraße;Moosburg an der Isar;9178143;;;;;;
9470;Huglfing;Huglfing;Huglfing;9190131;de:09190:41333;;4435715;866484;47,77671546;11,14081433
9471;Moosburg, Westerbergstraße;Westerbergstraße;Moosburg an der Isar;9178143;;;;;;
9472;Moosburg, Münchenerstraße 17;Münchenerstraße 17;Moosburg an der Isar;9178143;;;;;;
9473;Moosburg, Jägerstraße 8;Jägerstraße 8;Moosburg an der Isar;9178143;;;;;;
9474;Moosburg, Jägerstraße 36;Jägerstraße 36;Moosburg an der Isar;9178143;;;;;;
9475;Moosburg, Gärtnerstraße 40;Gärtnerstraße 40;Moosburg an der Isar;9178143;;;;;;
9476;Moosburg, Forellenstraße;Forellenstraße;Moosburg an der Isar;9178143;;;;;;
9477;Moosburg, Mühlbachbrücke;Mühlbachbrücke;Moosburg an der Isar;9178143;;;;;;
9478;Moosburg, Karpfenstraße;Karpfenstraße;Moosburg an der Isar;9178143;;;;;;
9479;Moosburg, Meisenstraße;Meisenstraße;Moosburg an der Isar;9178143;;;;;;
9480;Farchant;Farchant;Farchant;9180116;de:09180:90198;;4433453;893786;47,53095774;11,11479312
9481;Moosburg, Mühlbachbogen 73;Mühlbachbogen 73;Moosburg an der Isar;9178143;;;;;;
9482;Moosburg, Mühlbachbogen 46;Mühlbachbogen 46;Moosburg an der Isar;9178143;;;;;;
9483;Moosburg, Bonaustraße 25;Bonaustraße 25;Moosburg an der Isar;9178143;;;;;;
9484;Moosburg, Bonaustraße 9;Bonaustraße 9;Moosburg an der Isar;9178143;;;;;;
9485;Moosburg, Weningstraße;Weningstraße;Moosburg an der Isar;9178143;;;;;;
9486;Moosburg, Münchenerstraße 25;Münchenerstraße 25;Moosburg an der Isar;9178143;;;;;;
9491;Neufahrn, Seniorenzentrum;Seniorenzentrum;Neufahrn(b Freising);9178145;;10;4474966;807259;48,31206915;11,66104681
9492;Neufahrn, Nova;Nova;Neufahrn(b Freising);9178145;;10;4474712;807412;48,31068311;11,65763169
9493;Neufahrn, Lohweg;Lohweg;Neufahrn(b Freising);9178145;;10;4474850;807716;48,30795477;11,65951024
9496;Neufahrn, Thomastraße;Thomastraße;Neufahrn(b Freising);9178145;;10;4475178;807830;48,30694256;11,66393854
9498;Neufahrn, Friedhof;Friedhof;Neufahrn(b Freising);9178145;;10;4475504;807355;48,31122694;11,66830546
9499;Neufahrn, Grünecker Straße;Grünecker Straße;Neufahrn(b Freising);9178145;;10;4475440;807110;48,31342772;11,66742836
9500;Buchloe;Buchloe;Buchloe;9777121;de:09777:1000;;;;;
9501;Oswaldhütte;Oswaldhütte;Vorderriß;9173135;de:09173:9501;;4458156;895001;47,52209131;11,44295297
9502;Vorderriß Grenze;Vorderriß Grenze;Vorderriß;9173135;de:09173:9502;;4457668;891675;47,5519733;11,43615332
9503;Vorderriß Gh. Post;Vorderriß Gh. Post;Vorderriß;9173135;de:09173:9503;;4457676;890874;47,55917789;11,43618241
9504;Fall Abzw. (B 307);Fall Abzw. (B 307);Fall (Obb);9173135;de:09173:9504;;4464773;889675;47,57038591;11,53038376
9505;Sylvensteinsee (Kraftwerk);Sylvensteinsee (Kraftwerk);Fall (Obb);9173135;de:09173:9505;;4466143;887442;47,59054242;11,54841844
9506;Hohenwiesen;Hohenwiesen;Hohenwiesen;9173135;de:09173:9506;;4469612;883146;47,62935253;11,59424064
9507;Winkl (Kr TÖL);Winkl (Kr TÖL);Winkel (Kr TÖL);9173135;de:09173:9507;;4469604;882311;47,63686208;11,59407614
9508;Hellerschwang;Hellerschwang;Hellerschwang;9173135;de:09173:9508;;4469341;881462;47,64448549;11,59051688
9509;Fleck Gh. Papyrer;Fleck Gh. Papyrer;Fleck (Lenggries);9173135;de:09173:9509;;4469187;880921;47,64934387;11,58842917
9510;Hohenburg Schule;Hohenburg Schule;Hohenburg (Kr TÖL);9173135;de:09173:9510;;4469165;878429;47,67175556;11,5879603
9511;Hirschbachbrücke;Hirschbachbrücke;Lenggries;9173135;de:09173:9511;;4468709;878331;47,67261503;11,58188134
9512;Lenggries Rathaus;Lenggries Rathaus;Almbach;9173135;de:09173:9512;;4468360;877460;47,68043166;11,57717091
9513;Lenggries Schule;Lenggries Schule;Lenggries;9173135;de:09173:9513;;4468730;877283;47,68204159;11,58208582
9514;Lenggries Kirchplatz;Lenggries Kirchplatz;Lenggries;9173135;de:09173:9514;;4468285;877157;47,68315311;11,57615003
9515;Lenggries Cafe Strehler;Lenggries Cafe Strehler;Lenggries;9173135;de:09173:9515;;4468098;877249;47,68231646;11,5736662
9516;Lenggrieser Hof;Lenggrieser Hof;Lenggries;9173135;de:09173:9516;;4468090;877191;47,68283771;11,57355541
9517;Lenggries Tölzer Straße;Lenggries Tölzer Straße;Lenggries;9173135;de:09173:9517;;4468121;876868;47,68574425;11,57394466
9518;Lenggries Trattenbach;Lenggries Trattenbach;Lenggries;9173135;de:09173:9518;;4468058;876549;47,68861016;11,57308217
9519;Lenggries Vdk-Siedlung;Lenggries Vdk-Siedlung;Lenggries;9173135;de:09173:9519;;4467850;875930;47,694167;11,57026596
9520;Leng. Alpenrose/Wegsch. Str.;Leng. Alpenrose/Wegsch. Str.;Lenggries;9173135;de:09173:9520;;4467857;877267;47,68214262;11,57045781
9521;Leng. Alpenrose/Wackersb. Str.;Leng. Alpenrose/Wackersb. Str.;Lenggries;9173135;de:09173:9521;;4467852;877236;47,68242118;11,57038893
9522;Lenggries Gebirgsjägerstr.;Lenggries Gebirgsjägerstr.;Lenggries;9173135;de:09173:9522;;4467570;876968;47,68481742;11,56661323
9523;Lenggries Brauneckbahn;Lenggries Brauneckbahn;Lenggries;9173135;de:09173:9523;;4466653;877907;47,67632552;11,55447158
9524;Niedernach;Niedernach;Niedernach;9173131;de:09173:9524;;4454633;887793;47,58668196;11,39543236
9525;Jachenau Mühle;Jachenau Mühle;Jachenau;9173131;de:09173:9525;;4456804;886422;47,59916073;11,42415792
9526;Jachenau Post;Jachenau Post;Jachenau;9173131;de:09173:9526;;4457540;885683;47,60585578;11,43387283
9527;Laich;Laich;Jachenau;9173131;de:09173:9527;;4458056;885820;47,60465726;11,44074804
9528;Wieden;Wieden;Jachenau;9173131;de:09173:9528;;4458753;886019;47,60291226;11,45003573
9529;Bäcker (Gde. Jachenau);Bäcker (Gde. Jachenau);Jachenau;9173131;de:09173:9529;;4460039;885892;47,60413509;11,46712529
9530;Höfen (Gde. Jachenau);Höfen (Gde. Jachenau);Höfen (Jachenau);9173131;de:09173:9530;;4461321;885478;47,60793637;11,48413713
9531;Hinterbichl (Gde. Jachenau);Hinterbichl (Gde. Jachenau);Hinterbichl/Kr TÖL;9173131;de:09173:9531;;4461599;885220;47,61027333;11,4878117
9532;Petern;Petern;Petern;9173131;de:09173:9532;;4462561;884560;47,61626561;11,50054973
9533;Orth (Gde. Jachenau);Orth (Gde. Jachenau);Ort (Jachenau);9173131;de:09173:9533;;4462775;884314;47,61849043;11,50337531
9534;Tannern;Tannern;Tannern;9173131;de:09173:9534;;4463794;883273;47,62791084;11,51684389
9535;Letten;Letten;Letten (Lenggries);9173135;de:09173:9535;;4464654;883083;47,62966722;11,52827032
9536;Leger;Leger;Leger (Kr TÖL);9173135;de:09173:9536;;4468287;881993;47,63965889;11,57652804
9537;Langeneck;Langeneck;Langeneck (Obb);9173135;de:09173:9537;;4468690;880781;47,65057913;11,58180409
9538;Wegscheid Bretonenbrücke;Wegscheid Bretonenbrücke;Wegscheid (Kr TÖL);9173135;de:09173:9538;;4468603;880019;47,65742825;11,5805913
9539;Wegscheid Pfaffensteffl;Wegscheid Pfaffensteffl;Wegscheid (Kr TÖL);9173135;de:09173:9539;;4468546;879694;47,66034848;11,5798091
9540;Wegscheid Mitte;Wegscheid Mitte;Wegscheid (Kr TÖL);9173135;de:09173:9540;;4468349;879369;47,66326187;11,57716292
9541;Wegscheid Abzw. Kotalm;Wegscheid Abzw. Kotalm;Wegscheid (Kr TÖL);9173135;de:09173:9541;;4468231;879312;47,66376872;11,57558778
9542;Gasthaus Isarburg;Gasthaus Isarburg;Lenggries;9173135;de:09173:9542;;4467303;876254;47,69122553;11,56300351
9543;Schlegldorf Kapelle;Schlegldorf Kapelle;Schlegldorf;9173135;de:09173:9543;;4467101;875960;47,69385944;11,56029056
9544;Schlegldorf Feuerwehrhaus;Schlegldorf Feuerwehrhaus;Schlegldorf;9173135;de:09173:9544;;4467110;875682;47,69636017;11,56038946
9545;Schlegldorf Sägewerk;Schlegldorf Sägewerk;Schlegldorf;9173135;de:09173:9545;;4466889;874748;47,70474906;11,55737433
9546;Steinbach Schulbus-Haltestelle;Steinbach Schulbus-Haltestelle;Almbach;9173135;de:09173:9546;;4467893;875523;47,69782962;11,57080878
9547;Untersteinbach Feldkreuz;Untersteinbach Feldkreuz;Untersteinbach/Gaiß.;9173124;de:09173:9547;;4467777;875025;47,70230275;11,56922656
9548;Obergries Abzw.;Obergries Abzw.;Obergries (Obb);9173124;de:09173:9548;;4467670;874625;47,70589491;11,56777126
9549;Obergries Gh. Pulverwirt;Obergries Gh. Pulverwirt;Obergries (Obb);9173124;de:09173:9549;;4467621;873863;47,71274571;11,5670617
9551;Werkstätte (nur intern);Werkstätte (nur intern);München;9162000;de:09162:9551;;;;;
9552;Betriebshof Alpina München;Betriebshof Alpina München;München;9162000;de:09162:9552;;;;;
9553;Betriebshof Autobus OBB (AOBS);Betriebshof Autobus OBB (AOBS);München;9162000;de:09162:9553;;;;;
9554;Betriebshof Autobus Oberbayern;Betriebshof Autobus Oberbayern;München;9162000;de:09162:9554;;;;;
9555;Betriebshof Baumann (BABS);Betriebshof Baumann (BABS);München;9162000;de:09162:9555;;;;;
9556;Betriebshof Baumann Verk.Betri;Betriebshof Baumann Verk.Betri;München;9162000;de:09162:9556;;;;;
9557;Betriebshof Berger VB;Betriebshof Berger VB;München;9162000;de:09162:9557;;;;;
9558;SWM Betriebshof 2;SWM Betriebshof 2;München;9162000;de:09162:9558;;;;;
9559;SWM Betriebshof Ost;SWM Betriebshof Ost;München;9162000;de:09162:9559;;;;;
9560;SWM Betriebshof Privat;SWM Betriebshof Privat;München;9162000;de:09162:9560;;;;;
9561;SWM Betriebshof West;SWM Betriebshof West;München;9162000;de:09162:9561;;;;;
9562;SWM Betriebshofverw. 1;SWM Betriebshofverw. 1;München;9162000;de:09162:9562;;;;;
